Provinsi,KodeKabKot,Y,X1,X2,X3,X4,X5,X6,Z1,Z2,Z3,Z4
74,7404,1,1,22,1,0,1,1,0.842,5.893,24.412,132.583
74,7404,1,1,39,0,0,0,1,0.842,5.893,24.412,132.583
74,7404,0,1,23,0,0,0,1,0.842,5.893,24.412,132.583
74,7404,0,1,31,0,1,0,1,0.842,5.893,24.412,132.583
74,7404,0,1,28,1,1,0,1,0.842,5.893,24.412,132.583
74,7404,0,1,40,0,0,1,0,0.842,5.893,24.412,132.583
74,7404,0,1,26,1,0,1,1,0.842,5.893,24.412,132.583
74,7404,0,1,36,0,0,1,1,0.842,5.893,24.412,132.583
74,7404,0,1,24,0,0,0,1,0.842,5.893,24.412,132.583
74,7404,0,1,29,1,1,0,1,0.842,5.893,24.412,132.583
74,7404,0,1,37,0,0,0,1,0.842,5.893,24.412,132.583
74,7404,1,1,28,0,1,1,1,0.842,5.893,24.412,132.583
74,7404,1,1,30,1,1,0,1,0.842,5.893,24.412,132.583
74,7404,0,1,30,0,1,1,1,0.842,5.893,24.412,132.583
74,7405,0,1,36,1,1,1,1,0.324,7.779,15.882,84.920
74,7405,1,1,31,0,0,0,1,0.324,7.779,15.882,84.920
74,7405,1,0,36,0,0,1,1,0.324,7.779,15.882,84.920
74,7405,1,0,41,0,1,1,1,0.324,7.779,15.882,84.920
74,7405,0,0,37,0,1,1,1,0.324,7.779,15.882,84.920
74,7405,0,1,25,0,0,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,39,0,1,0,1,0.324,7.779,15.882,84.920
74,7405,1,1,24,1,0,1,1,0.324,7.779,15.882,84.920
74,7405,0,1,29,1,0,0,1,0.324,7.779,15.882,84.920
74,7405,0,0,33,1,1,1,1,0.324,7.779,15.882,84.920
74,7405,1,0,24,1,0,1,1,0.324,7.779,15.882,84.920
74,7405,1,1,36,0,1,0,1,0.324,7.779,15.882,84.920
74,7405,1,1,28,1,0,0,1,0.324,7.779,15.882,84.920
74,7405,1,1,24,0,0,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,37,0,0,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,25,0,0,0,1,0.324,7.779,15.882,84.920
74,7405,1,1,40,0,1,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,31,0,1,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,27,0,0,0,1,0.324,7.779,15.882,84.920
74,7405,1,1,35,0,0,0,1,0.324,7.779,15.882,84.920
74,7405,1,1,33,1,1,1,1,0.324,7.779,15.882,84.920
74,7405,0,1,30,1,0,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,34,0,1,1,1,0.324,7.779,15.882,84.920
74,7405,1,1,21,0,0,0,1,0.324,7.779,15.882,84.920
74,7405,1,1,21,0,0,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,21,0,0,1,1,0.324,7.779,15.882,84.920
74,7405,1,1,30,0,0,1,1,0.324,7.779,15.882,84.920
74,7405,0,1,30,1,1,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,33,0,0,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,27,0,1,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,18,0,1,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,34,0,0,0,1,0.324,7.779,15.882,84.920
74,7405,1,1,24,1,0,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,41,0,1,1,1,0.324,7.779,15.882,84.920
74,7405,0,1,27,0,1,0,1,0.324,7.779,15.882,84.920
74,7405,1,1,28,0,0,1,1,0.324,7.779,15.882,84.920
74,7405,0,1,23,0,0,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,38,1,1,1,1,0.324,7.779,15.882,84.920
74,7405,0,1,29,1,1,0,1,0.324,7.779,15.882,84.920
74,7405,0,1,25,0,0,0,1,0.324,7.779,15.882,84.920
74,7405,1,1,47,0,0,1,1,0.324,7.779,15.882,84.920
74,7406,0,1,35,0,1,1,1,0.664,14.598,31.187,267.408
74,7406,1,1,22,1,0,1,1,0.664,14.598,31.187,267.408
74,7406,1,0,27,0,1,0,1,0.664,14.598,31.187,267.408
74,7406,1,1,30,1,0,1,1,0.664,14.598,31.187,267.408
74,7406,0,0,36,0,0,1,1,0.664,14.598,31.187,267.408
74,7406,0,0,28,1,0,1,1,0.664,14.598,31.187,267.408
74,7406,1,1,29,0,0,1,1,0.664,14.598,31.187,267.408
74,7406,0,0,27,1,1,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,31,0,1,0,1,0.664,14.598,31.187,267.408
74,7406,1,1,35,1,0,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,30,1,0,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,28,0,0,1,0,0.664,14.598,31.187,267.408
74,7406,0,1,38,0,1,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,28,1,0,0,0,0.664,14.598,31.187,267.408
74,7406,1,1,20,0,0,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,23,1,1,0,1,0.664,14.598,31.187,267.408
74,7406,0,1,20,1,0,1,1,0.664,14.598,31.187,267.408
74,7406,1,1,27,1,1,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,35,0,0,0,1,0.664,14.598,31.187,267.408
74,7406,0,1,31,0,0,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,37,0,0,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,20,1,0,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,37,0,0,1,0,0.664,14.598,31.187,267.408
74,7406,0,1,40,0,0,1,0,0.664,14.598,31.187,267.408
74,7406,1,1,29,0,1,0,1,0.664,14.598,31.187,267.408
74,7406,0,1,28,1,1,1,1,0.664,14.598,31.187,267.408
74,7406,1,1,28,0,1,1,0,0.664,14.598,31.187,267.408
74,7406,1,1,21,1,0,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,26,0,0,0,1,0.664,14.598,31.187,267.408
74,7406,0,1,36,0,0,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,22,0,0,0,1,0.664,14.598,31.187,267.408
74,7406,0,1,29,1,1,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,24,1,0,1,1,0.664,14.598,31.187,267.408
74,7406,0,0,33,1,0,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,33,0,0,0,1,0.664,14.598,31.187,267.408
74,7406,1,1,19,1,1,1,1,0.664,14.598,31.187,267.408
74,7406,0,1,22,0,1,0,1,0.664,14.598,31.187,267.408
74,7406,0,1,39,0,0,0,1,0.664,14.598,31.187,267.408
74,7406,0,1,27,0,1,0,1,0.664,14.598,31.187,267.408
74,7406,0,1,25,1,0,0,1,0.664,14.598,31.187,267.408
74,7406,0,1,20,0,0,0,0,0.664,14.598,31.187,267.408
74,7406,0,1,20,0,0,0,1,0.664,14.598,31.187,267.408
74,7406,0,1,30,0,0,0,0,0.664,14.598,31.187,267.408
74,7406,0,1,33,0,1,0,1,0.664,14.598,31.187,267.408
74,7406,0,1,24,0,1,1,1,0.664,14.598,31.187,267.408
74,7407,1,1,33,0,1,0,1,0.898,17.953,30.520,196.585
74,7407,1,1,38,1,1,1,1,0.898,17.953,30.520,196.585
74,7407,1,1,29,1,0,1,1,0.898,17.953,30.520,196.585
74,7407,0,1,21,1,0,1,1,0.898,17.953,30.520,196.585
74,7407,1,1,28,1,1,1,1,0.898,17.953,30.520,196.585
74,7407,0,1,33,0,0,1,1,0.898,17.953,30.520,196.585
74,7407,1,1,19,1,0,1,1,0.898,17.953,30.520,196.585
74,7407,0,1,38,0,1,1,0,0.898,17.953,30.520,196.585
74,7407,0,1,27,1,0,0,1,0.898,17.953,30.520,196.585
74,7407,1,1,28,1,1,1,1,0.898,17.953,30.520,196.585
74,7407,0,1,27,0,1,1,1,0.898,17.953,30.520,196.585
74,7407,1,1,35,0,0,1,1,0.898,17.953,30.520,196.585
74,7407,0,1,32,0,1,0,1,0.898,17.953,30.520,196.585
74,7407,0,1,33,0,0,1,1,0.898,17.953,30.520,196.585
74,7407,0,1,37,0,0,1,1,0.898,17.953,30.520,196.585
74,7407,1,1,33,1,1,0,1,0.898,17.953,30.520,196.585
74,7407,0,1,36,1,1,1,1,0.898,17.953,30.520,196.585
74,7407,0,1,27,1,1,1,1,0.898,17.953,30.520,196.585
74,7407,1,0,33,0,0,0,1,0.898,17.953,30.520,196.585
74,7407,1,0,39,0,1,0,1,0.898,17.953,30.520,196.585
74,7407,0,0,34,0,0,0,1,0.898,17.953,30.520,196.585
74,7407,0,1,37,1,0,1,1,0.898,17.953,30.520,196.585
74,7407,0,1,27,1,1,1,1,0.898,17.953,30.520,196.585
74,7407,1,1,28,0,0,0,1,0.898,17.953,30.520,196.585
74,7407,1,1,17,0,0,1,1,0.898,17.953,30.520,196.585
74,7407,1,1,23,0,0,1,1,0.898,17.953,30.520,196.585
74,7407,0,1,21,1,0,0,0,0.898,17.953,30.520,196.585
74,7407,1,1,30,0,0,0,1,0.898,17.953,30.520,196.585
74,7407,0,1,39,0,1,0,1,0.898,17.953,30.520,196.585
74,7407,0,0,26,1,1,0,1,0.898,17.953,30.520,196.585
74,7407,0,0,30,1,1,0,1,0.898,17.953,30.520,196.585
74,7407,0,1,22,1,0,0,1,0.898,17.953,30.520,196.585
74,7407,1,1,25,1,0,0,1,0.898,17.953,30.520,196.585
74,7407,0,1,32,0,1,1,1,0.898,17.953,30.520,196.585
74,7407,0,1,23,1,1,1,0,0.898,17.953,30.520,196.585
74,7407,0,1,25,0,1,0,1,0.898,17.953,30.520,196.585
74,7407,0,1,39,0,0,0,1,0.898,17.953,30.520,196.585
74,7407,0,1,26,1,0,0,1,0.898,17.953,30.520,196.585
74,7407,0,1,25,1,0,1,1,0.898,17.953,30.520,196.585
74,7407,0,1,36,0,1,0,1,0.898,17.953,30.520,196.585
74,7407,1,1,31,0,0,1,1,0.898,17.953,30.520,196.585
74,7408,0,1,39,0,0,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,34,1,1,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,40,0,0,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,24,1,0,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,30,0,0,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,31,1,0,1,0,0.726,11.623,21.793,289.120
74,7408,0,1,34,1,1,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,25,0,0,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,19,0,0,0,1,0.726,11.623,21.793,289.120
74,7408,0,1,37,1,1,1,1,0.726,11.623,21.793,289.120
74,7408,1,1,30,1,1,1,1,0.726,11.623,21.793,289.120
74,7408,0,0,21,1,0,1,1,0.726,11.623,21.793,289.120
74,7408,0,0,32,0,0,0,0,0.726,11.623,21.793,289.120
74,7408,1,1,30,1,1,1,1,0.726,11.623,21.793,289.120
74,7408,1,1,28,1,1,0,1,0.726,11.623,21.793,289.120
74,7408,0,1,45,0,0,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,38,1,1,1,1,0.726,11.623,21.793,289.120
74,7408,1,1,28,1,1,1,1,0.726,11.623,21.793,289.120
74,7408,1,1,27,0,1,1,0,0.726,11.623,21.793,289.120
74,7408,0,1,23,0,0,0,1,0.726,11.623,21.793,289.120
74,7408,0,1,23,1,0,1,0,0.726,11.623,21.793,289.120
74,7408,0,1,33,1,0,1,0,0.726,11.623,21.793,289.120
74,7408,1,1,29,1,1,1,1,0.726,11.623,21.793,289.120
74,7408,1,1,37,1,1,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,32,0,0,1,0,0.726,11.623,21.793,289.120
74,7408,1,1,39,1,1,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,31,1,0,1,0,0.726,11.623,21.793,289.120
74,7408,0,1,37,0,1,0,1,0.726,11.623,21.793,289.120
74,7408,0,1,45,0,1,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,27,1,1,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,28,1,0,0,1,0.726,11.623,21.793,289.120
74,7408,0,1,21,1,0,0,1,0.726,11.623,21.793,289.120
74,7408,0,1,36,0,1,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,23,0,0,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,22,0,0,0,1,0.726,11.623,21.793,289.120
74,7408,0,1,18,0,0,1,1,0.726,11.623,21.793,289.120
74,7408,1,1,33,0,0,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,25,0,1,0,1,0.726,11.623,21.793,289.120
74,7408,0,1,25,0,1,0,1,0.726,11.623,21.793,289.120
74,7408,0,1,37,0,0,1,1,0.726,11.623,21.793,289.120
74,7408,1,1,31,0,0,1,1,0.726,11.623,21.793,289.120
74,7408,1,1,23,1,0,0,1,0.726,11.623,21.793,289.120
74,7408,0,1,32,0,1,0,1,0.726,11.623,21.793,289.120
74,7408,0,1,25,1,0,0,1,0.726,11.623,21.793,289.120
74,7408,0,1,22,1,1,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,33,0,1,1,1,0.726,11.623,21.793,289.120
74,7408,0,1,41,0,1,1,0,0.726,11.623,21.793,289.120
74,7408,0,1,34,0,0,1,0,0.726,11.623,21.793,289.120
74,7408,1,1,33,1,0,1,1,0.726,11.623,21.793,289.120
74,7408,1,1,32,0,0,1,0,0.726,11.623,21.793,289.120
74,7408,0,1,30,0,0,1,0,0.726,11.623,21.793,289.120
74,7408,0,1,20,1,0,1,1,0.726,11.623,21.793,289.120
74,7409,0,1,44,0,1,1,1,1.500,15.003,34.507,312.064
74,7409,1,1,31,0,1,1,1,1.500,15.003,34.507,312.064
74,7409,0,1,25,0,1,1,1,1.500,15.003,34.507,312.064
74,7409,0,1,28,1,1,1,1,1.500,15.003,34.507,312.064
74,7409,0,1,30,1,0,1,1,1.500,15.003,34.507,312.064
74,7409,0,1,27,0,0,1,1,1.500,15.003,34.507,312.064
74,7409,0,1,28,0,0,0,1,1.500,15.003,34.507,312.064
74,7409,1,1,35,1,0,1,0,1.500,15.003,34.507,312.064
74,7409,1,0,36,1,1,1,1,1.500,15.003,34.507,312.064
74,7409,1,1,33,1,0,1,1,1.500,15.003,34.507,312.064
74,7409,1,0,35,1,1,1,1,1.500,15.003,34.507,312.064
74,7409,1,0,32,1,0,1,1,1.500,15.003,34.507,312.064
74,7409,1,1,38,1,1,1,1,1.500,15.003,34.507,312.064
74,7409,1,1,22,1,1,1,1,1.500,15.003,34.507,312.064
74,7409,0,1,25,1,0,1,1,1.500,15.003,34.507,312.064
74,7409,1,1,30,1,0,1,1,1.500,15.003,34.507,312.064
74,7409,0,1,34,0,1,0,1,1.500,15.003,34.507,312.064
74,7409,1,1,35,1,1,0,1,1.500,15.003,34.507,312.064
74,7409,0,1,30,0,1,0,1,1.500,15.003,34.507,312.064
74,7409,0,1,24,1,0,1,1,1.500,15.003,34.507,312.064
74,7409,0,1,30,0,0,0,1,1.500,15.003,34.507,312.064
74,7409,1,1,19,0,0,1,1,1.500,15.003,34.507,312.064
74,7409,0,1,29,1,1,1,1,1.500,15.003,34.507,312.064
74,7409,1,1,31,1,0,0,1,1.500,15.003,34.507,312.064
74,7409,0,1,33,0,1,0,0,1.500,15.003,34.507,312.064
74,7409,0,1,40,0,0,0,0,1.500,15.003,34.507,312.064
74,7409,1,1,34,1,1,1,1,1.500,15.003,34.507,312.064
74,7409,0,1,25,0,1,0,1,1.500,15.003,34.507,312.064
74,7409,1,1,30,0,1,1,1,1.500,15.003,34.507,312.064
74,7409,1,1,30,0,1,1,1,1.500,15.003,34.507,312.064
74,7409,0,1,18,0,0,1,1,1.500,15.003,34.507,312.064
74,7409,1,1,38,0,0,0,1,1.500,15.003,34.507,312.064
74,7409,1,1,34,0,0,1,1,1.500,15.003,34.507,312.064
74,7409,1,1,41,1,1,0,1,1.500,15.003,34.507,312.064
74,7409,1,1,22,1,1,1,1,1.500,15.003,34.507,312.064
74,7409,1,1,29,1,0,0,1,1.500,15.003,34.507,312.064
74,7409,0,1,36,0,1,0,0,1.500,15.003,34.507,312.064
74,7410,1,0,25,0,0,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,30,0,0,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,25,1,0,0,1,1.473,32.414,29.468,169.439
74,7410,1,1,37,0,0,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,41,1,0,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,20,0,0,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,38,1,1,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,30,1,1,0,1,1.473,32.414,29.468,169.439
74,7410,1,1,27,1,1,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,31,0,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,40,0,0,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,21,0,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,21,0,0,0,1,1.473,32.414,29.468,169.439
74,7410,1,1,25,1,1,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,28,1,1,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,24,1,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,37,0,0,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,31,1,0,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,37,1,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,31,0,0,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,24,1,0,0,1,1.473,32.414,29.468,169.439
74,7410,1,1,37,1,0,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,29,0,0,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,30,1,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,30,1,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,0,20,0,0,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,31,0,0,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,44,1,1,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,29,1,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,23,1,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,37,0,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,31,0,0,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,30,1,0,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,28,1,0,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,31,1,1,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,22,1,1,0,1,1.473,32.414,29.468,169.439
74,7410,1,1,36,0,1,0,1,1.473,32.414,29.468,169.439
74,7410,1,1,25,1,0,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,25,0,0,0,1,1.473,32.414,29.468,169.439
74,7410,1,1,40,1,0,0,1,1.473,32.414,29.468,169.439
74,7410,1,1,29,0,0,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,22,1,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,32,1,1,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,27,0,0,0,0,1.473,32.414,29.468,169.439
74,7410,0,1,29,1,1,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,42,0,1,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,40,0,1,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,27,0,0,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,23,1,0,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,33,0,0,0,1,1.473,32.414,29.468,169.439
74,7410,1,1,19,0,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,33,1,1,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,40,0,0,0,1,1.473,32.414,29.468,169.439
74,7410,0,1,23,1,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,30,1,1,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,31,0,0,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,40,0,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,22,1,0,1,1,1.473,32.414,29.468,169.439
74,7410,0,1,34,1,1,1,1,1.473,32.414,29.468,169.439
74,7410,1,1,32,0,0,1,1,1.473,32.414,29.468,169.439
74,7411,0,1,25,0,1,0,1,0.829,9.942,248.552,130.076
74,7411,0,1,37,1,1,1,1,0.829,9.942,248.552,130.076
74,7411,1,1,23,0,0,1,1,0.829,9.942,248.552,130.076
74,7411,1,1,24,1,0,1,1,0.829,9.942,248.552,130.076
74,7411,1,1,43,0,0,1,1,0.829,9.942,248.552,130.076
74,7411,1,1,32,0,1,1,1,0.829,9.942,248.552,130.076
74,7411,0,1,36,0,0,1,1,0.829,9.942,248.552,130.076
74,7411,0,1,26,1,0,1,1,0.829,9.942,248.552,130.076
74,7411,0,0,30,1,1,1,1,0.829,9.942,248.552,130.076
74,7411,1,1,29,0,1,0,0,0.829,9.942,248.552,130.076
74,7411,1,1,32,0,0,1,0,0.829,9.942,248.552,130.076
74,7411,1,1,26,0,0,1,0,0.829,9.942,248.552,130.076
74,7411,1,1,31,0,0,1,1,0.829,9.942,248.552,130.076
74,7411,1,1,20,0,1,1,1,0.829,9.942,248.552,130.076
74,7411,0,1,29,0,0,0,1,0.829,9.942,248.552,130.076
74,7411,1,1,32,0,1,1,1,0.829,9.942,248.552,130.076
74,7411,0,1,30,0,0,1,1,0.829,9.942,248.552,130.076
74,7411,1,1,40,0,0,1,1,0.829,9.942,248.552,130.076
74,7411,0,1,30,0,1,1,1,0.829,9.942,248.552,130.076
74,7411,0,1,35,0,0,1,1,0.829,9.942,248.552,130.076
74,7411,0,1,35,0,0,1,1,0.829,9.942,248.552,130.076
74,7411,0,1,26,0,0,1,1,0.829,9.942,248.552,130.076
74,7411,0,1,22,0,1,1,1,0.829,9.942,248.552,130.076
74,7411,0,1,23,1,0,1,1,0.829,9.942,248.552,130.076
74,7411,1,1,26,1,1,1,1,0.829,9.942,248.552,130.076
74,7411,1,1,37,0,0,1,1,0.829,9.942,248.552,130.076
74,7411,0,1,36,0,0,1,1,0.829,9.942,248.552,130.076
74,7411,0,1,23,1,1,1,1,0.829,9.942,248.552,130.076
74,7411,1,1,38,0,1,1,1,0.829,9.942,248.552,130.076
74,7411,0,1,17,0,0,0,1,0.829,9.942,248.552,130.076
74,7411,1,1,32,0,1,0,1,0.829,9.942,248.552,130.076
74,7411,1,1,25,0,0,1,0,0.829,9.942,248.552,130.076
74,7412,0,1,24,1,0,1,1,2.699,21.592,229.420,151.147
74,7412,0,1,32,1,0,1,1,2.699,21.592,229.420,151.147
74,7412,1,1,34,1,1,1,1,2.699,21.592,229.420,151.147
74,7412,1,1,29,1,1,1,1,2.699,21.592,229.420,151.147
74,7412,1,1,34,1,0,1,1,2.699,21.592,229.420,151.147
74,7412,0,0,41,1,0,1,1,2.699,21.592,229.420,151.147
74,7412,0,0,26,1,0,1,1,2.699,21.592,229.420,151.147
74,7412,0,1,19,0,0,1,1,2.699,21.592,229.420,151.147
74,7412,1,1,35,0,1,1,1,2.699,21.592,229.420,151.147
74,7412,0,1,32,1,1,1,1,2.699,21.592,229.420,151.147
74,7412,0,1,23,0,1,1,1,2.699,21.592,229.420,151.147
74,7412,0,1,30,1,0,0,1,2.699,21.592,229.420,151.147
74,7412,1,1,31,1,1,1,1,2.699,21.592,229.420,151.147
74,7412,0,1,42,0,0,1,1,2.699,21.592,229.420,151.147
74,7412,0,1,27,0,0,0,0,2.699,21.592,229.420,151.147
74,7412,0,1,25,1,0,0,0,2.699,21.592,229.420,151.147
74,7412,0,1,47,1,0,1,1,2.699,21.592,229.420,151.147
74,7412,0,1,28,1,0,1,0,2.699,21.592,229.420,151.147
74,7412,0,1,31,1,1,1,1,2.699,21.592,229.420,151.147
74,7412,0,1,34,0,0,1,0,2.699,21.592,229.420,151.147
74,7412,1,1,26,0,1,1,0,2.699,21.592,229.420,151.147
74,7412,0,1,41,0,1,0,0,2.699,21.592,229.420,151.147
74,7412,0,1,31,0,0,0,1,2.699,21.592,229.420,151.147
74,7412,0,1,30,0,0,0,0,2.699,21.592,229.420,151.147
74,7412,1,1,24,1,0,1,1,2.699,21.592,229.420,151.147
74,7412,1,1,33,0,1,1,1,2.699,21.592,229.420,151.147
74,7412,0,1,36,0,1,1,1,2.699,21.592,229.420,151.147
74,7412,0,1,41,1,1,1,1,2.699,21.592,229.420,151.147
74,7412,0,1,23,0,1,0,0,2.699,21.592,229.420,151.147
74,7412,1,1,26,1,0,0,0,2.699,21.592,229.420,151.147
74,7413,0,1,40,0,1,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,28,0,0,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,31,0,0,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,34,0,0,1,0,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,25,1,1,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,1,1,41,0,1,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,32,1,1,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,26,0,0,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,1,1,37,0,1,1,0,1.182,17.733,29.554,"1,400.875"
74,7413,1,1,29,1,1,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,1,1,38,0,1,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,1,1,30,1,1,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,31,0,0,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,1,1,39,1,1,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,20,0,0,0,1,1.182,17.733,29.554,"1,400.875"
74,7413,1,1,24,1,0,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,41,0,1,0,0,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,24,0,0,0,0,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,42,0,1,0,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,40,1,0,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,26,1,0,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,28,0,0,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,25,1,0,1,0,1.182,17.733,29.554,"1,400.875"
74,7413,1,1,31,0,1,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,30,1,0,1,0,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,35,1,1,1,1,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,29,1,1,0,0,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,20,1,0,1,0,1.182,17.733,29.554,"1,400.875"
74,7413,0,1,18,0,1,1,1,1.182,17.733,29.554,"1,400.875"
74,7414,0,1,30,0,1,1,0,0.871,12.198,7.842,329.346
74,7414,0,1,24,0,1,1,1,0.871,12.198,7.842,329.346
74,7414,0,0,44,0,0,1,1,0.871,12.198,7.842,329.346
74,7414,0,0,27,1,1,0,1,0.871,12.198,7.842,329.346
74,7414,0,1,25,1,0,0,1,0.871,12.198,7.842,329.346
74,7414,0,1,24,0,0,1,1,0.871,12.198,7.842,329.346
74,7414,0,0,32,1,0,1,1,0.871,12.198,7.842,329.346
74,7414,1,0,23,0,0,0,1,0.871,12.198,7.842,329.346
74,7414,0,0,25,1,0,0,1,0.871,12.198,7.842,329.346
74,7414,0,1,26,0,0,0,1,0.871,12.198,7.842,329.346
74,7414,1,1,32,0,0,0,1,0.871,12.198,7.842,329.346
74,7414,0,1,18,0,0,1,0,0.871,12.198,7.842,329.346
74,7414,0,1,31,1,1,0,1,0.871,12.198,7.842,329.346
74,7414,0,1,36,0,0,1,1,0.871,12.198,7.842,329.346
